P FriA,Recognition,1700,Using a deformation field model for localizing faces and facial points under weak supervision,"Face detection and facial points localization are interconnected tasks. Recently it has been shown that solving these two tasks jointly with a mixture of trees of parts (MTP) leads to state-of-the-art results. However, MTP and most of the methods for facial point localization proposed so far, requires a complete annotation of the training data at facial  point level. This is used to predefine the structure of the trees and to place the parts correctly. In this work we extend the mixtures from trees to more general loopy graphs.   In this way we can learn in a weakly supervised manner (using only the face location and orientation) a powerful deformable detector that implicitly aligns its parts to the detected face in the image. By attaching some reference points to the correct parts of our detector we can then localize the facial points. In terms of detection our method clearly outperforms the state-of-the-art even if competing with methods that use facial point annotations during training. Additionally, without any facial point annotation at the level of individual training images, our method can localize facial points with an accuracy similar to fully supervised approaches.","Marco Pedersoli*, ; Tinne Tuytelaars, KU Leuven; Luc Van Gool, ETH","Recognition: detection, categorization, classification, indexing, matching\Detecting faces and bodies*; Recognition: detection, categorization, classification, indexing, matching\Object detection; Recognition: detection, categorization, classification, indexing, matching\Part-based recognition"
P FriA,Recognition,1063,Active Annotation Translation,"We introduce a general framework for quickly augmenting a dataset containing pre-existing source annotations of one type (\eg, segmentations) with a new type of target annotation (\eg, part annotations).  As annotators label new target annotations, we incrementally learn a translator from source to target labels as well as a computer-vision-based structured predictor.  These two components are combined together to form an improved prediction system that is used to accelerate collection of target annotations via active learning and interactive labeling techniques.  We show how the method can be applied to a wide variety computer vision learning problems and annotation schemes, including bounding boxes, segmentations, 2D and 3D part-based systems, and class and attribute labels.  The proposed system will be a useful tool toward exploring new types of representations beyond simple bounding boxes, object segmentations, and class labels, toward building interactive methods for evolving definitions of part, attribute, and action vocabularies without relabeling the entire dataset, and toward finding new ways to exploit existing large datasets with traditional types of annotations like SUN~\cite{xiao2010sun}, Image Net~\cite{imagenet}, and Pascal VOC~\cite{everingham2010pascal}. \textit{TODO: summarize experimental results}   ","Steven Branson*, California Institute of Technology; Pietro Perona, California Institute of Technology","Recognition: detection, categorization, classification, indexing, matching\Detection and categorization*; Recognition: detection, categorization, classification, indexing, matching\Attributes-based representations; Recognition: detection, categorization, classification, indexing, matching\Datasets & performance evaluation; Recognition: detection, categorization, classification, indexing, matching\Object detection; Recognition: detection, categorization, classification, indexing, matching\Part-based recognition; Statistical methods and learning\Learning, statistics, and inference"
P FriA,Recognition,213,Looking Beyond the Visible Scene,"A common thread that ties previous works in scene understanding together is their focus on the aspects directly present in a scene such as its categorical classification or the set of objects. In this work, we propose to look beyond the visible elements of a scene; we demonstrate that a scene is not just a collection of objects and their configuration or the labels assigned its pixels, it is so much more. From a simple observation of a scene, we can tell a lot about the environment surrounding the scene such as the potential establishments near it, the potential crime rate in the area, or even the economic climate. In this work, we explore several areas from both the human perception and computer vision perspective. Specifically, we show that its possible to predict the distance of surrounding establishments such as McDonald's or hospitals even by using a scenes located far from them. We go a step further to show that both humans and computers perform reasonably at navigating the environment based only on visual cues from scenes that contain no direct information about the target. Lastly, we show that it is possible to predict the crime rates in an area simply by looking at a scene without any real-time criminal activity. Simply put, here, we illustrate that it is possible to look beyond the visible scene.  ","Joseph Lim*, MIT; Aditya Khosla, ; Antonio Torralba, MIT; Byoungkwon An An, CSAIL MIT","Recognition: detection, categorization, classification, indexing, matching\Scene understanding*"
P FriA,Recognition,1223,Two-Class Weather Labeling,"Given a single outdoor image this paper proposes a collaborative learning approach for labeling the image as either sunny or cloudy. Never adequately addressed, this two-class labeling problem is by no means trivial given the great variety of outdoor images. Our weather feature combines everyday weather cues after properly encoding them into feature vectors. These encoded cues then work collaboratively in synergy under a unified optimization framework that is aware of the presence (or absence) of a given weather cue during learning and classification. Extensive experiments and comparisons are performed to verify our method. The other contribution consists of a new weather image dataset consisting of 10K sunny and cloudy images which will also be freely available with the executable of our implementation.","Cewu Lu*, The Hong Kong University of Sc; DI LIN, CUHK; Jiaya Jia, CUHK; Chi-keung Tang, ","Recognition: detection, categorization, classification, indexing, matching\Scene understanding*"
P FriA,Recognition,1530,Learning Important Spatial Pooling Regions for Scene Classification,"We address the false response influence problem when learning and applying discriminative parts to construct the mid-level representation in scene classification. It is often caused by the complexity of latent image structure that yields false response when convolving part filters with input images. This problem makes mid-level representation, even after pooling, not distinct enough to classify input data correctly to scene categories. Our solution is to learn important spatial pooling regions along with their appearance. Our experiments show that this new framework significantly suppresses false response and produces good results on several datasets, including MIT-Indoor, 15-Scene, and UIUC 8-Sport. When combined with global   image features, we achieve state-of-the-art performance.","DI LIN*, CUHK; Cewu Lu, The Hong Kong University of Sc; Renjie Liao, CUHK; Jiaya Jia, CUHK","Recognition: detection, categorization, classification, indexing, matching\Scene understanding*"
P FriA,Recognition,200,Orientational Pyramid Matching for Recognizing Indoor Scenes,"Scene recognition is a basic task towards image understanding. Spatial Pyramid Matching (SPM) has been shown to be a popular solution for spatial context modeling. In this paper, we introduce an alternative approach, Orientational Pyramid Matching (OPM), for orientational context modeling. Our approach is motivated by the observation that the 3D orientations of objects are a crucial factor to discriminate indoor scenes. The novelty lies in that OPM uses the 3D orientations to form the pyramid and produce the pooling regions, which is unlike SPM that uses the spatial positions to form the pyramid. Experimental results over the challenging MIT Indoor-67 dataset show that OPM achieves the performance comparable with SPM and that OPM and SPM make complementary contributions and their combination gives the state-of-the-art performance.","Lingxi Xie*, Tsinghua University; Jingdong Wang, Microsoft Research; Bo Zhang, Tsinghua University; Qi Tian, ","Recognition: detection, categorization, classification, indexing, matching\Scene understanding*; 3D computer vision\3D modeling from a single view"
P FriA,Recognition,1096,Multilabel Ranking with Inconsistent Rankers,"While most existing multilabel ranking methods assume the availability of a single objective label ranking for each instance in the training set, this paper deals with a more common case where subjective inconsistent rankings from multiple rankers are associated with each instance. The key idea is to learn a latent preference distribution for each instance. The proposed method mainly includes two steps. The first step is to generate a common preference distribution that is most compatible to all the personal rankings. The second step is to learn a mapping from the instances to the preference distributions. The proposed preference distribution learning (PDL) method is applied to the problem of natural scene image annotation. Experimental results show that PDL can effectively incorporate the information given by the inconsistent rankers, and perform remarkably better than the compared state-of-the-art multilabel ranking algorithms.","Xin  Geng*, Southeast University; Longrun Luo, Southeast University","Recognition: detection, categorization, classification, indexing, matching\Scene understanding*; Recognition: detection, categorization, classification, indexing, matching\Category recognition"
P FriA,Recognition,1185,Beyond Pixel Labels: Image Parsing with Object Instances and Occlusion Ordering,"This work proposes a method to interpret a scene by assigning a semantic label at every pixel   and inferring the spatial extent of individual object instances together with their occlusion relationships.  Starting with an initial pixel labeling and a set of candidate object masks for a given test image,   we select a subset of objects that explain the image well and have valid overlap relationships and occlusion ordering.   This is done by minimizing an integer quadratic program either using a greedy method or a standard solver.  Then we alternate between using the object predictions to improve the pixel labels and using the pixel labels to improve the object predictions.  The proposed system obtains promising results on two challenging subsets of the LabelMe dataset,   the largest of which contains 45,676 images and 232 classes.","Joseph Tighe*, UNC at Chapel Hill; Marc Niethammer, ; Svetlana Lazebnik, UIUC","Recognition: detection, categorization, classification, indexing, matching\Scene understanding*; Recognition: detection, categorization, classification, indexing, matching\Instance recognition; Recognition: detection, categorization, classification, indexing, matching\Object recognition"
P FriB,3D Vision,90,Global Optimization for Depth Reconstruction from Speckle Patterns,We present an approach to increasing the accuracy of range images produced by speckle-based range cameras. Our approach optimizes a global objective on the range image. The optimization is performed by a convergent block coordinate descent scheme that updates a horizontal or vertical line in each iteration. We show that this update can be performed optimally in linear time. The resulting algorithm is extremely efficient and trivially parallelizable. Experiments with ground-truth data demonstrate that our algorithm is significantly more accurate than alternative algorithms for optimizing the same objective and that our approach is significantly more accurate than alternative range image rectification schemes.,"Qifeng Chen*, Stanford University; Vladlen Koltun, Adobe Research",3D computer vision*
P FriB,3D Vision,519,Exploiting Shading Cues in Kinect IR Images for Geometry Refinement,"In this paper, we propose a method to refine geometry of 3D meshes from Kinect fusion by exploiting shading cues captured from the infrared (IR) camera of Kinect. A major benefit of using the Kinect IR camera instead of a RGB camera is that the IR images captured by Kinect are narrow band images which filtered out most undesired ambient light that makes our system robust to natural indoor illumination. We define a near light IR shading model which describes the captured intensity as a function of surface normals, albedo, lighting direction, and distance between light source and surface points. To resolve ambiguity in our model between normals and distance, we utilize an initial 3D mesh from Kinect fusion and multi-view information to reliably estimate surface details that were not reconstructed by Kinect fusion. Our approach directly operates on mesh model for geometry refinement. The effectiveness of our approach is demonstrated through several challenging real-world examples.","Gyeongmin Choe*, KAIST; Jaesik Park, KAIST; Yu-Wing Tai, KAIST; In So Kweon, KAIST",3D computer vision*
P FriB,3D Vision,1120,Fast Rotation Search with Stereographic Projections for 3D Registration,"Recently there has been a surge of interest to use branch-and-bound (bnb) optimisation for 3D point cloud registration. While bnb guarantees globally optimal solutions, it is usually too slow to be practical. A fundamental source of difficulty is the search for the rotation parameters in the 3D rigid transform. In this work, assuming that the translation parameters are known, we focus on constructing a fast rotation search algorithm. With respect to an inherently robust geometric matching criterion, we propose a novel bounding function for bnb that allows rapid evaluation. Underpinning our bounding function is the usage of stereographic projections to precompute and spatially index all possible point matches. This yields a robust and global algorithm that is significantly faster than previous methods.    To conduct full 3D registration, the translation can be supplied by 3D feature matching, or by another optimisation framework that provides the translation. On various challenging point clouds, including those taken out of lab settings, our approach demonstrates superior efficiency.","Alvaro Parra Bustos*, The University of Adelaide; Tat-Jun Chin, University of Adelaide; David Suter, The University of Adelaide",3D computer vision*
P FriB,3D Vision,857,Local Readjustment for High-Resolution 3D Reconstruction,"Global bundle adjustment usually converges to a nonzero residual and produces sub-optimal camera poses for local areas, which leads to loss of details for high resolution reconstruction. Instead of trying harder to optimize everything globally, we argue that we should live with the non-zero residual and adapt the camera poses to local areas. To this end, we propose a segment-based approach to readjust the camera poses locally and improve the reconstruction for fine geometry details. The key idea is to partition the globally optimized structure-from-motion points into well-conditioned segments for re-optimization, reconstruct their geometry individually, and fuse everything back into a consistent global model. This significantly reduces severe propagated errors and estimation biases caused by the initial global adjustment. The results on several datasets demonstrate that this approach can significantly improve the reconstruction accuracy, while maintaining the consistency of the 3D structure between segments.","Siyu Zhu, HKUST; Tian Fang*, HKUST; Jianxiong Xiao, Princeton; Long Quan, HKUST",3D computer vision*; 3D computer vision\3D modeling and manipulation; 3D computer vision\3D modeling and reconstruction; 3D computer vision\Calibration and pose estimation; 3D computer vision\Rigid structure from motion
P FriB,3D Vision,1341,Turning Mobile Phones into 3D Scanners,"In this paper, we propose an efficient and accurate scheme for the integration of multiple stereo-based depth measurements. For each provided depth map a confidence-based weight is assigned to each depth estimate by evaluating local geometry orientation, underlying camera setting and photometric evidence. Subsequently, all hypotheses are fused together into a compact and consistent 3D model. Thereby, visibility conflicts are identified and resolved, and fitting measurements are averaged with regard to their  confidence scores. The individual stages of the proposed approach are validated by comparing it to two alternative techniques which rely on a conceptually different fusion scheme and a different confidence inference, respectively. Pursuing live 3D reconstruction on mobile devices as a primary goal, we demonstrate that the developed method can easily be integrated into a system for monocular interactive 3D modeling by substantially improving its accuracy while adding an almost negligible overhead to its performance and retaining its interactive potential.","Kalin Kolev*, ETH; Petri Tanskanen, ETH Zurich; Pablo Speciale, ETH Zurich; Marc Pollefeys, ETH",3D computer vision*; 3D computer vision\3D modeling and reconstruction; 3D computer vision\Image-based modeling; 3D computer vision\Multi-view stereo; Mobile vision
P FriB,3D Vision,1238,T-Linkage: a Continuous Relaxation of J-Linkage for Multi-Model Fitting,"This paper presents an improvement of the J-linkage algorithm for fitting  multiple instances of a model to noisy data corrupted by outliers. The binary  preference analysis implemented by J-linkage is replaced by a continuous (soft,  or fuzzy) generalization that proves to perform better than J-linkage on  simulated data, and compares favorably with state of the art methods on public  domain real datasets.","Luca Magri*, Università degli Studi Milano; Andrea Fusiello, ",3D computer vision*; 3D computer vision\3D modeling and reconstruction; 3D computer vision\Non-rigid structure from motion
P FriB,3D Vision,1421,RGB-D Depth Map Enhancement with Depth and Motion in Complement,"Low-cost RGB-D imaging system such as Kinect is widely utilized for dense 3D reconstruction. However, Kinect generally suffers from two major problems. The spatial resolution of the depth image is low. The depth image often contains numerous holes where no depth measurements were available. This can be due to the bad infra-red reflectance property of some objects in the scene. Since the spatial resolution of the color image is higher than that of the depth image, this paper introduces a new method to enhance the depth images from a moving Kinect using the depth cue from the induced optical flow. We not only fill holes in the raw depth image, but also recover the fine details of the scene. We address the problem of depth image enhancement by minimizing an energy functional. In order to reduce the computational complexity, we have treated the textured and homogeneous regions in the color image differently. Experimental results on real-image data are provided to show the effectiveness of the proposed method.","Tak-Wai Hui*, The Chinese University of Hong Kong; King-Ngi Ngan, The Chinese University of Hong Kong","3D computer vision*; 3D computer vision\3D modeling and reconstruction; 3D computer vision\Rigid structure from motion; Computational photography, sensing and display\Depth sensors"
P FriB,3D Vision,1962,Generalized Pupil-Centric Imaging and Analytical Calibration for a Non-frontal Camera,"We consider the problem of calibrating a small field of view central   perspective non-frontal camera whose lens and sensor may not lie on   parallel planes due to manufacturing imperfections or intentional   tilting. Generally, all lens-sensor configurations can be modeled  as non-frontal with varying degrees. For modeling non-frontal sensors, approaches   based on generic rotation matrix (three Euler angles) relating lens and sensor,   lead to additional degrees of freedom which make linear calibration equations   under-determined. This problem is altogether avoided by  a different decentering distortion based approach, which models the effect  of non-frontalness on image formation. This model is approximate, can handle   only small tilts and cannot estimate the tilt explicitly. Thus, it cannot be used  to calibrate cameras where tilt is important, \eg tilt-shift camera.  Also, calibrating a rotation-based non-frontal sensor in a pupil-centric setting has been shown   to be more accurate in estimating sensor tilt as compared to using a thin-lens setting. But,  prior work has developed pupil-centric imaging for a single axis lens-sensor tilt while  real cameras have arbitrary tilt.    In this paper, we focus on non-frontal calibration based on rotation modeling and first show that   only two Euler angles are sufficient to parameterize sensor tilt. Second, we generalize   pupil-centric imaging for arbitrary rotated sensor.   Third, we propose to use a novel pupil-centric based and a radial alignment based constraint to  handle the under-determinacy of linear calibration equations.  Fourth, we propose an analytical solution to solve these equations and obtain  a reliable initial estimate of calibration parameters.  Fifth, the analytical approach is used to calibrate entrance pupil location   and optical focal length, which are typically done optically.   Finally, analytical estimate is used to initialize the non-linear optimization step.  Using synthetic data and real data captured from a   non-frontal camera, we compute re-projection and undistortion errors and   show that a calibration algorithm based on generalized pupil-centric imaging  and initialized by proposed analytical solution, outperforms state of the art   in camera calibration.","Avinash Kumar*, UIUC; Narendra Ahuja, University of Illinois at Urbana-Champaign",3D computer vision*; 3D computer vision\Calibration and pose estimation
P FriB,3D Vision,1762,Geometric Urban Geo-Localization,"We propose a purely geometric correspondence-free approach to urban geo-localization using 3D point-ray features extracted from the Digital Elevation Map of an urban environment. We derive a novel formulation for estimating the camera pose locus using 3D-to-2D correspondence of a single point and a single direction alone. We show how this allows us to compute putative correspondences between building corners in the DEM and the query image by exhaustively combining pairs of point-ray features. Then, we employ the two-point method to estimate both the camera pose and compute correspondences between buildings in the DEM and the query image. Finally, we show that the computed camera poses can be efficiently ranked by a simple skyline projection step using building edges from the DEM. Our experimental evaluation illustrates the promise of a purely geometric approach to the urban geo-localization problem.","Mayank Bansal*, University of Pennsylvania; Kostas Daniilidis, University of Pennsylvania",3D computer vision*; 3D computer vision\Calibration and pose estimation; Mobile vision; Vision systems and applications of computer vision
P FriB,3D Vision,974,3D Reconstruction from Accidental Motion,"We have discovered that 3D reconstruction can be achieved from a  single still photographic capture due to accidental motions of the  photographer, even while attempting to hold the camera still.  We  present a novel 3D reconstruction system tailored for this problem  that produces depth maps from short video sequences or bursts of still  photos from standard cell phone, point-and-shoot,  without the need for multi-lens optics, active sensors, or special  motions by the photographer.  This result leads to the possibility  that depth maps of sufficient quality for applications like  perspective change, simulated aperture, and object segmentation, can  come ``for free'' for a certain fraction of still photographs. Our  system first uses bundle adjustment to estimate camera poses, whose  initialization and parameterization make use of the small motion  assumption. In multiview stereo, we proposes to build long range  connection between pixels to effectively regularize the noisy photo  consistency measurement.","Fisher Yu*, Princeton University; David Gallup, ; Steve Seitz, Washington/Google",3D computer vision*; 3D computer vision\Multi-view stereo; 3D computer vision\Rigid structure from motion
P FriB,3D Vision,1532,Real-time Model-based Articulated Object Pose Detection and Tracking with Variable Rigidity Constraints,"A novel model-based approach is introduced for real-time detecting and tracking of the pose of general articulated objects. A variety of dense motion and depth cues are integrated into a novel articulated Iterative Closest Point (ICP) approach. The proposed method can independently track the six-degrees-of-freedom pose of over a hundred of rigid parts in real-time while, at the same time, imposing articulation constraints on the relative motion of different parts. We propose a novel rigidization framework for optimally handling unobservable parts during tracking. This involves rigidly attaching the minimal amount of unseen parts to the rest of the structure in order to most effectively use the currently available knowledge. We show how this framework can be used also for detecting rather than tracking which allows for automatic system initialization or incorporating pose estimates obtained from independent object part detectors. Improved performance over alternative solutions is shown on real-world sequences.        ","Karl Pauwels*, University of Granada; Leonardo Rubio, University of Granada; Eduardo Ros, University of Granada",3D computer vision*; 3D computer vision\Non-rigid structure from motion; 3D computer vision\Rigid structure from motion; Motion and tracking\Model-based reconstruction and tracking; Robotics; Vision systems and applications of computer vision
P FriB,3D Vision,40,Occluding Contours for Multi-View Stereo,"This paper leverages occluding contours (aka ""internal silhouettes"") to improve the performance of multi-view stereo methods. The contributions are 1) a new technique to identify free-space regions arising from occluding contours, and 2) a new approach for incorporating the resulting free-space constraints into Poisson surface reconstruction. The proposed approach outperforms state of the art MVS techniques for challenging Internet datasets, yielding dramatic quality improvements both around object contours and in surface detail.","Qi Shan*, ; Brian Curless, ; Yasutaka Furukawa, Washington University; Carlos Hernandez, Google; Steve Seitz, Washington/Google",3D computer vision\3D modeling and reconstruction*
P FriB,3D Vision,1399,Aerial Reconstructions via Probabilistic Data Fusion,"  We propose an integrated probabilistic model for multi-modal fusion of aerial imagery and LiDAR data.  The resulting model allows for reconstruction and analysis of large 3D scenes.  An advantage of the approach is that it explicitly models uncertainty, allows for missing data, and provides a consistent framework for incorporating additional measurement modalities. As compared with image-based methods, dense reconstruction of complex urban scenes is feasible with relatively fewer observations. Furthermore, the proposed model allows one to estimate absolute scale and orientation and reason about other aspects of the scene, e.g., detection moving objects. As formulated, the model lends itself to massively-parallel computations, that is, utilizing both general-purpose and domain-specific components of modern graphic hardware, we are able to do fast inference over complex and detailed scenes. We demonstrate our results on large-scale reconstruction of an urban terrain from LiDAR and visual aerial photography data.","Randi Cabezas*, MIT; Oren Freifeld, MIT; Guy Rosman, MIT; John Fisher III, MIT","3D computer vision\3D modeling and reconstruction*; 3D computer vision; 3D computer vision\Multi-view stereo; 3D computer vision\Rigid structure from motion; Statistical methods and learning\Bayesian modeling and inference; Statistical methods and learning\Learning, statistics, and inference"
P FriB,3D Vision,1023,3D Modeling from Wide Baseline Range Scans using Contour Coherence,"Registering 2 or more range scans is a fundamental problem, with application to 3D modeling. While this problem is well addressed by existing techniques such as ICP when the views overlap significantly, no satisfactory solution exists for wide baseline registration. We propose here a novel approach which leverages contour coherence and allows us to align two wide baseline range scans with limited overlap. We maximize the contour coherence by iteratively building robust corresponding pairs on apparent contours and minimizing their distances. We use the contour coherence under a multi-view rigid registration framework, and this enables the reconstruction of accurate and complete 3D models from as few as 4 frames. We further extend it to handle articulations. After modeling with a few frames, in case higher accuracy is required, more frames can be easily added in a drift-free manner by a conventional registration method. Experimental results on both synthetic and real data demonstrate the effectiveness and robustness of our contour coherence based registration approach to wide baseline range scans, and to 3D modeling.","Ruizhe Wang*, USC; Jongmoo Choi, USC; Gerard Medioni, USC","3D computer vision\3D modeling and reconstruction*; 3D computer vision; Computational photography, sensing and display\Depth sensors; Segmentation, grouping and shape representation\Shape representation and matching; Vision for graphics"
P FriB,Document analysis,912,Orientation Robust Textline Detection in Natural Images,"Current natural text detection methods focus on the bottom up approaches, which rely heavily on strong multi-stage hypotheses for characters and words, and use strong hand crafted heuristic rules to group potential elements into text lines. In contrast of this methodology, we suggest to use weak hypotheses in a similarity clustering framework, followed by a simple region-based filtering as post-processing.      We treat text line detection as a graph partitioning problem, where each vertex is represented by a Maximally Stable Extremal Region (MSER).  First, weak hypotheses are proposed by grouping MSERs into multiple overlapping regions, based on their spatial alignment with respect to their neighbors. Then, higher-order correlation clustering (HOCC) is used to partition the MSERs into textline candidates, using the hypotheses as soft constraints to enforce long range interactions. We further propose a regularization method to solve the Semidefinite Programming problem in the inference. Finally we use a simple texton-based texture classifier to filter out the non-text areas. This  framework allows us to naturally handle multiple orientations, languages and fonts. Experiments show competitive performance using this framework.  On a recent dataset, we achieved $ 9\%$ performance gain in precision, with comparable recall versus competing methods.","Le Kang, University of Maryland; Yi Li*, NICTA","Document analysis*; Optimization methods\Discrete optimization; Segmentation, grouping and shape representation\Grouping; Vision systems and applications of computer vision"
P FriB,Document analysis,656,Strokelets: A Learned Multi-Scale Representation for Scene Text Recognition,"Driven by the wide range of applications, scene text detection and recognition have become active research topics in computer vision. Though extensively studied, localizing and reading text in uncontrolled environments remain extremely challenging, due to various interference factors. In this paper, we propose a novel multi-scale representation for scene text recognition. This representation consists of a set of detectable primitives, termed as strokelets, which capture the essential substructures of characters at different granularities. Strokelets possess four distinctive advantages: (1) Usability: automatically learned from bounding box labels; (2) Robustness: insensitive to interference factors; (3) Generality: applicable to variant languages; and (4) Expressivity: effective at describing characters in natural scenes. Extensive experiments on standard benchmarks verify the advantages of strokelets and demonstrate that the proposed algorithm outperforms the state-of-the-art methods in the literature.","Cong Yao, ; Xiang Bai*, Huazhong University of Science and Technology; Baoguang Shi, ; Wenyu Liu, ","Document analysis*; Recognition: detection, categorization, classification, indexing, matching; Vision systems and applications of computer vision"
P FriB,Document analysis,1339,Region-based Discriminative Feature Pooling for Scene Text Recognition,"We present a new feature representation method for scene text recognition problem, particularly focusing on improving scene character recognition. Many existing methods rely on histogram of oriented gradient (HOG) or part-based models, which do not span the feature space well for characters in natural scene images, especially given large variation in fonts with clutter backgrounds. In this work, we propose a discriminative feature pooling method that automatically learns the most informative sub-regions of each scene character within a multi-class classification framework, whereas each sub-region seamlessly integrates a set of low-level image features through integral images. The proposed feature representation is compact, computationally efficient, and able to effectively model distinctive spatial structures of each individual character class. Extensive experiments conducted on challenging datasets (Chars74K, ICDAR'03, ICDAR'11, SVT) show that our method significantly outperforms existing methods on scene character classification and scene text recognition tasks.","Chen-Yu Lee, Department of Electrical and Computer Engineering, UCSD; Anurag Bhardwaj, eBay Research Labs; Wei Di*, eBay Research Labs; Vignesh Jagadeesh, eBay Research Labs; Robinson Piramuthu, eBay Research Labs","Document analysis*; Recognition: detection, categorization, classification, indexing, matching\Detection and categorization; Recognition: detection, categorization, classification, indexing, matching\Feature extraction and description"
P FriB,Optimization methods,1776,Fast and Exact: Shape Segmentation Using ADMM and Structured Prediction,"In this work we address the multi-label shape segmentation problem in the  energy minimization setting, by using a graphical model for an ensemble of shapes where   each shape is represented as a cyclic graph and shape consistency is enforced by additional inter-shape connections.     Our contributions are two-fold: firstly, we build on Dual Decomposition (DD) to efficiently solve the resulting optimization problems. We decompose the model's graph into a set of open, chain-structured, graphs that can be rapidly optimized using Dynamic Programming/Generalized Distance Transforms;  we achieve rapid convergence by using the Alternating Direction Method of Multipliers (ADMM)  and  show that for graphs with spatial variables, as is the case for shape models,  ADMM yields substantially faster convergence than plain DD-based methods.      Secondly, we  employ  structured prediction to encompass loss functions that better match the medical image segmentation performance criteria: using the commonly employed mean contour distance (MCD)  as a structured loss during training, we obtain a clear performance improvement.     We obtain systematic improvements over the current state-of-the-art in a large  X-Ray  image segmentation benchmark, demonstrating the merit of exact and efficient inference with sophisticated, structured models.","Haithem Boussaid*, ecole centrale paris, inria saclay; Iasonas Kokkinos, Ecole Central de Paris","Optimization methods*; Medical and biological image analysis\Medical image segmentation; Optimization methods\Continuous optimization; Optimization methods\Markov Random Fields; Segmentation, grouping and shape representation\2D shape; Statistical methods and learning\Graphical models"
P FriB,Optimization methods,1362,Pseudoconvex Proximal Splitting for $L_\infty$ Problems in Multiview Geometry,In this paper we study optimization methods for minimizing large-scale pseudoconvex $L_\infty$ problems in multiview geometry. We present a novel algorithm for solving this class of problem based on proximal splitting methods. We provide a brief derivation of the proposed method along with a general convergence analysis. The resulting meta-algorithm requires very little effort in terms of implementation and instead makes use of existing advanced solvers for non-linear optimization. Preliminary experiments on a number of real image datasets indicates that the proposed method experimentally matches or outperforms current state-of-the-art solvers for this class of problems. ,"Anders Eriksson*, University of Adeliade",Optimization methods\Continuous optimization*; 3D computer vision\3D modeling and reconstruction; 3D computer vision\Rigid structure from motion
P FriB,Optimization methods,1129,A Convex Relaxation of Ambrosio-Tortorelli's Elliptic Functional \\for the Mumford-Shah Functional,"In this paper we revisit Ambrosio-Tortorelli's nonconvex elliptic functional for approximating the Mumford-Shah functional. Then we propose a convex relaxation for it to attempt to compute both globally optimal and visually better solutions; rather than solving the nonconvex functional directly---which is the main contribution of this paper. Inspired by McCormick's seminal work on factorable nonconvex problems, we split a nonconvex product term that arises in the Ambrosio-Tortorelli functional in a way that a typical alternating gradient method guarantees a globally optimal solution without taking coupling effects completely away. Furthermore, not only do we provide a fruitful analysis of the proposed relaxation, but also demonstrate the capacity of our relaxation in numerous experiments that show convincing results compared to a naive extension of the McCormick relaxation and its quadratic variant. Indeed, we believe that the proposed relaxation would open up a possibility for convexifying a new class of functions in the context of energy minimization for computer vision.","Youngwook Kee*, KAIST; Junmo Kim, KAIST",Optimization methods\Continuous optimization*; Low-level vision and image processing\Denoising; Optimization methods\PDEs and level-set methods; Optimization methods\Regularization
P FriB,Optimization methods,1128,Sequential Convex Relaxation for Mutual-Information-Based\\Unsupervised Figure-Ground Segmentation,"We propose an optimization algorithm for mutual-information-based unsupervised figure-ground separation. The algorithm jointly estimates the color distributions of the foreground and background, and separates these based on their mutual information with geometric regularity. To this end, we revisit the mutual information and reformulate it in terms of the photometric variable and the indicator function; and propose a sequential convex optimization strategy for solving the non-convex optimization problem that arises. We minimize a sequence of convex sub-problems for the mutual-information-based non-convex energy functional and we efficiently attain high quality solutions for challenging figure-ground segmentation problems. We demonstrate the capacity of our approach in numerous experiments that show convincing fully unsupervised figure-ground separation, in terms of both segmentation quality and robustness to initialization.","Youngwook Kee*, KAIST; Mohamed Souiai, TUM; Daniel Cremers, TUM; Junmo Kim, KAIST","Optimization methods\Continuous optimization*; Optimization methods\PDEs and level-set methods; Segmentation, grouping and shape representation\Image segmentation"
P FriB,Optimization methods,1249,Decorrelated Vectorial Total Variation,"This paper proposes a new vectorial total variation prior (VTV) for color images. Different from existing VTVs, our VTV, named the decorrelated vectorial total variation prior (D-VTV), measures the discrete gradients of the luminance component and that of the chrominance one in a separated manner, which significantly reduces undesirable uneven color effects. Moreover, a higher-order generalization of the D-VTV, which we call the decorrelated vectorial total generalized variation prior (D-VTGV), is also developed for avoiding the staircasing effect that accompanies the use of VTVs. A noteworthy property of the D-VT(G)V is that it enables us to efficiently minimize objective functions involving it by a primal-dual splitting method. Experimental results illustrate their utility.","Shunsuke Ono*, Tokyo Institute of Technology; Isao Yamada, Tokyo Institute of Technology",Optimization methods\Regularization*; Low-level vision and image processing\Denoising; Low-level vision and image processing\Image enhancement; Low-level vision and image processing\Image restoration; Optimization methods\Continuous optimization
