64,4,880,Riemannian Coding and Dictionary Learning: Kernels to the Rescue
65,4,1435,Scalable Structure From Motion for Densely Sampled Videos
66,4,636,Parsing Occluded People by Flexible Compositions
67,4,829,Joint Calibration of Ensemble of Exemplar SVMs
68,4,993,Holistic 3D Scene Understanding From a Single Geo-Tagged Image
69,4,399,A Large-Scale Car Dataset for Fine-Grained Categorization and Verification
70,5,2286,DeepContour: A Deep Convolutional Feature Learned by Positive-Sharing Loss for Contour Detection
71,5,1158,Convolutional Feature Masking for Joint Object and Stuff Segmentation
72,5,1622,A Fixed Viewpoint Approach for Dense Reconstruction of Transparent Objects
73,5,1469,Low-Level Vision by Consensus in a Spatial Hierarchy of Regions
74,5,1288,Line Drawing Interpretation in a Multi-View Context
75,5,176,Toward User-Specific Tracking by Detection of Human Shapes in Multi-Cameras
76,5,638,Intra-Frame Deblurring by Leveraging Inter-Frame Camera Motion
77,5,1297,Salient Object Subitizing
78,5,747,Hierarchical-PEP Model for Real-World Face Recognition
79,5,2176,The Common Self-Polar Triangle of Concentric Circles and Its Application to Camera Calibration
80,5,672,Taking a Deeper Look at Pedestrians
81,5,1172,Learning to Segment Moving Objects in Videos
82,5,614,GMMCP Tracker: Globally Optimal Generalized Maximum Multi Clique Problem for Multiple Object Tracking
83,5,1915,Learning Graph Structure for Multi-Label Image Classification via Clique Generation
84,5,2041,Matrix Completion for Resolving Label Ambiguity
85,6,1837,Video Magnification in Presence of Large Motions
86,6,2000,Flying Objects Detection From a Single Moving Camera
87,6,1687,Line-Based Multi-Label Energy Optimization for Fisheye Image Rectification and Calibration
88,6,2228,Adaptive Eye-Camera Calibration for Head-Worn Devices
89,6,2198,Modeling Object Appearance Using Context-Conditioned Component Analysis
90,6,1186,Displets: Resolving Stereo Ambiguities Using Object Knowledge
91,6,1819,Time-to-Contact From Image Intensity
92,6,1514,Transferring a Semantic Representation for Person Re-Identification and Search
93,6,1393,Robust Video Segment Proposals With Painless Occlusion Handling
94,6,938,Face Alignment Using Cascade Gaussian Process Regression Trees
95,6,1668,Regularizing Max-Margin Exemplars by Reconstruction and Generative Models
96,6,1376,A Fast Algorithm for Elastic Shape Distances Between Closed Planar Curves
97,6,480,Reflection Removal for In-Vehicle Black Box Videos
98,6,666,Tree Quantization for Large-Scale Similarity Search and Classification
99,6,2125,Integrating Parametric and Non-Parametric Models For Scene Labeling
100,6,2092,Mining Semantic Affordances of Visual Object Categories
101,6,1070,Causal Video Object Segmentation From Persistence of Occlusions
102,6,200,Multiple Instance Learning for Soft Bags via Top Instances
103,6,1889,Multiclass Semantic Video Segmentation With Object-Level Active Inference
104,6,2244,Effective Face Frontalization in Unconstrained Images
105,6,1799,Action Recognition With Trajectory-Pooled Deep-Convolutional Descriptors
106,6,868,Weakly Supervised Localization of Novel Objects Using Appearance Transfer
107,6,1403,First-Person Pose Recognition Using Egocentric Workspaces
108,6,1558,Simultaneous Time-of-Flight Sensing and Photometric Stereo With a Single ToF Sensor
109,6,2035,Active Learning and Discovery of Object Categories in the Presence of Unnameable Instances
110,6,1775,Learning to Compare Image Patches via Convolutional Neural Networks
111,7,1165,Watch-n-Patch: Unsupervised Understanding of Actions and Relations
112,7,1922,Optimal Graph Learning With Partial Tags and Multiple Features for Image and Video Annotation
113,7,1950,DeepEdge: A Multi-Scale Bifurcated Deep Network for Top-Down Contour Detection
114,7,1999,Picture: A Probabilistic Programming Language for Scene Perception
115,7,452,Exploiting Uncertainty in Regression Forests for Accurate Camera Relocalization
116,7,1058,Fusing Subcategory Probabilities for Texture Classification
117,7,1095,Video Event Recognition With Deep Hierarchical Context Model
118,7,902,Object-Based RGBD Image Co-Segmentation With Mutex Constraint
119,7,1705,Associating Neural Word Embeddings With Deep Image Representations Using Fisher Vectors
120,7,1499,3D Shape Estimation From 2D Landmarks: A Convex Relaxation Approach
1,1,133,3D All The Way: Semantic Segmentation of Urban Scenes From Start to End in 3D
2,1,249,Fast Bilateral-Space Stereo for Synthetic Defocus
3,1,2398,Large-Scale and Drift-Free Surface Reconstruction Using Online Subvolume Registration
4,1,294,Fast Randomized Singular Value Thresholding for Nuclear Norm Minimization
5,1,2145,LMI-Based 2D-3D Registration: From Uncalibrated Images to Euclidean Scene
6,1,1918,Clique-Graph Matching by Preserving Global & Local Structure
7,1,179,Appearance-Based Gaze Estimation in the Wild
8,1,872,One-Day Outdoor Photometric Stereo via Skylight Estimation
9,1,65,A New Retraction for Accelerating the Riemannian Three-Factor Low-Rank Matrix Completion Algorithm
10,1,630,Heteroscedastic Max-Min Distance Analysis
11,1,966,Sparse Composite Quantization
12,1,785,Sparse Representation Classification With Manifold Constraints Transfer
13,1,39,CIDEr: Consensus-Based Image Description Evaluation
14,1,442,Joint Inference of Groups; Events and Human Roles in Aerial Videos
15,1,1168,Photometric Stereo With Near Point Lighting: A Solution by Mesh Deformation
16,1,1455,Efficient Label Collection for Unlabeled Image Datasets
17,1,1282,Separating Objects and Clutter in Indoor Scenes
18,1,1882,FaLRR: A Fast Low Rank Representation Solver
19,1,633,Simulating Makeup Through Physics-Based Manipulation of Intrinsic Image Layers
20,2,1203,Correlation Filters With Limited Boundaries
21,2,126,Shape-Based Automatic Detection of a Large Number of 3D Facial Landmarks
22,2,1375,Material Classification With Thermal Imagery
23,2,394,Deeply Learned Attributes for Crowded Scene Understanding
24,2,712,Learning To Look Up: Realtime Monocular Gaze Correction Using Machine Learning
25,2,1141,Background Subtraction via Generalized Fused Lasso Foreground Modeling
26,2,1814,Mirror; Mirror on the Wall; Tell Me; Is the Error Small?
27,2,1720,Beyond Short Snippets: Deep Networks for Video Classification
28,2,1386,segDeepM: Exploiting Segmentation and Context in Deep Neural Networks for Object Detection
29,2,1816,Situational Object Boundary Detection
30,2,2118,Real-Time 3D Head Pose and Facial Landmark Estimation From Depth Images Using Triangular Surface Patch Features
31,2,731,Aligning 3D Models to RGB-D Images of Cluttered Scenes
32,2,1191,A Stable Multi-Scale Kernel for Topological Machine Learning
33,2,1436,The Treasure Beneath Convolutional Layers: Cross-Convolutional-Layer Pooling for Image Classification
34,2,34,Face Video Retrieval With Image Query via Hashing Across Euclidean Space and Riemannian Manifold
35,2,205,EgoSampling: Fast-Forward and Stereo for Egocentric Videos
36,2,830,Social Saliency Prediction
37,2,1718,Beyond Principal Components: Deep Boltzmann Machines for Face Modeling
38,2,1364,Statistical Inference Models for Image Datasets With Systematic Variations
39,2,142,Beyond Frontal Faces: Improving Person Recognition Using Multiple Cues
40,3,2328,Superpixel-Based Video Object Segmentation Using Perceptual Organization and Location Prior
41,3,1314,Robust Image Filtering Using Joint Static and Dynamic Guidance
42,3,1004,Solving Multiple Square Jigsaw Puzzles With Missing Pieces
43,3,1443,A Dynamic Convolutional Layer for Short Range Weather Prediction
44,3,1002,SWIFT: Sparse Withdrawal of Inliers in a First Trial
45,3,241,VIP: Finding Important People in Images
46,3,2014,Dataset Fingerprints: Exploring Image Collections Through Data Mining
47,3,2138,Transport-Based Single Frame Super Resolution of Very Low Resolution Face Images
48,3,1519,3D Reconstruction in the Presence of Glasses by Acoustic and Stereo Fusion
49,3,627,Deep Sparse Representation for Robust Image Registration
50,3,1621,Real-Time Part-Based Visual Tracking via Adaptive Correlation Filters
51,3,607,Beyond Spatial Pooling: Fine-Grained Representation Learning in Multiple Domains
52,3,493,HC-Search for Structured Prediction in Computer Vision
53,3,1475,Revisiting Kernelized Locality-Sensitive Hashing for Improved Large-Scale Image Retrieval
54,3,1229,High-Speed Hyperspectral Video Acquisition With a Dual-Camera Architecture
55,3,1439,More About VLAD: A Leap From Euclidean to Riemannian Manifolds
56,3,422,Camera Intrinsic Blur Kernel Estimation: A Reliable Framework
57,3,1043,Classifier Learning With Hidden Information
58,3,1470,Single Target Tracking Using Adaptive Clustered Decision Trees and Dynamic Multi-Level Appearance Models
59,3,764,Simultaneous Video Defogging and Stereo Reconstruction
60,3,384,Face Alignment by Coarse-to-Fine Shape Searching
61,4,1968,Learning Deep Representations for Ground-to-Aerial Geolocalization
62,4,1248,Unsupervised Simultaneous Orthogonal Basis Clustering Feature Selection
63,4,1300,Space-Time Tree Ensemble for Action Recognition
64,4,1949,Subgraph Decomposition for Multi-Target Tracking
65,4,1445,Understanding Image Structure via Hierarchical Shape Parsing
66,4,796,Coarse-To-Fine Region Selection and Matching
67,4,2181,Label Consistent Quadratic Surrogate Model for Visual Saliency Prediction
68,4,817,Subgraph Matching Using Compactness Prior for Robust Feature Correspondence
69,4,473,Pedestrian Detection Aided by Deep Learning Semantic Tasks
70,4,847,Multihypothesis Trajectory Analysis for Robust Visual Tracking
71,4,858,Domain-Size Pooling in Local Descriptors: DSP-SIFT
72,4,329,Object Detection by Labeling Superpixels
73,4,1396,Fast 2D Border Ownership Assignment
74,5,1931,From Single Image Query to Detailed 3D Reconstruction
75,5,1508,Fast and Flexible Convolutional Sparse Coding
76,5,900,Iteratively Reweighted Graph Cut for Multi-Label MRFs With Non-Convex Priors
77,5,688,Pairwise Geometric Matching for Large-Scale Object Retrieval
78,5,464,Deep Convolutional Neural Fields for Depth Estimation From a Single Image
79,5,680,Data-Driven Sparsity-Based Restoration of JPEG-Compressed Images in Dual Transform-Pixel Domain
80,5,152,TVSum: Summarizing Web Videos Using Titles
81,5,532,Understanding Deep Image Representations by Inverting Them
82,5,271,Single Image Super-Resolution From Transformed Self-Exemplars
83,5,1976,Constrained Planar Cuts - Object Partitioning for Point Clouds
84,6,1559,A Weighted Sparse Coding Framework for Saliency Detection
85,6,2256,Handling Motion Blur in Multi-Frame Super-Resolution
86,6,685,Approximate Nearest Neighbor Fields in Video
87,6,1338,Inverting RANSAC: Global Model Detection via Inlier Rate Estimation
88,6,1028,Robust Multi-Image Based Blind Face Hallucination
89,6,306,On Learning Optimized Reaction Diffusion Processes for Effective Image Restoration
90,6,1850,A Flexible Tensor Block Coordinate Ascent Scheme for Hypergraph Matching
91,6,1354,TILDE: A Temporally Invariant Learned DEtector
92,6,1785,A Maximum Entropy Feature Descriptor for Age Invariant Face Recognition
93,6,511,Sense Discovery via Co-Clustering on Images and Text
94,6,1277,An Approximate Shading Model for Object Relighting
95,6,580,Deep Domain Adaptation for Describing People Based on Fine-Grained Clothing Attributes
96,6,746,A Convolutional Neural Network Cascade for Face Detection
97,6,1676,Visual Vibrometry: Estimating Material Properties From Small Motion in Video
98,6,635,Jointly Learning Heterogeneous Features for RGB-D Activity Recognition
99,6,576,Convolutional Neural Networks at Constrained Time Cost
100,6,41,Fine-Grained Histopathological Image Analysis via Robust Segmentation and Large-Scale Retrieval
101,6,2224,L0TV: A New Method for Image Restoration in the Presence of Impulse Noise
102,6,141,Modeling Video Evolution for Action Recognition
103,6,1418,Long-Term Correlation Tracking
104,6,317,Joint Tracking and Segmentation of Multiple Targets
105,6,577,RGBD-Fusion: Real-Time High Precision Depth Recovery
106,6,1697,Modeling Deformable Gradient Compositions for Single-Image Super-Resolution
107,7,813,Generalized Video Deblurring for Dynamic Scenes
108,7,2334,Active Pictorial Structures
109,7,935,Ego-Surfing First-Person Videos
110,7,255,Visual Saliency Based on Multiscale Deep Features
111,7,1478,Recovering Inner Slices of Translucent Objects by Multi-Frequency Illumination
112,7,58,Local High-Order Regularization on Data Manifolds
113,7,1860,Fine-Grained Classification of Pedestrians in Video: Benchmark and State of the Art
114,7,1964,Curriculum Learning of Multiple Tasks
115,7,1989,How Many Bits Does it Take for a Stimulus to Be Salient?
116,7,2167,Discrete Optimization of Ray Potentials for Semantic 3D Reconstruction
117,7,1500,SOLD: Sub-Optimal Low-rank Decomposition for Efficient Video Segmentation
118,7,311,On the Appearance of Translucent Edges
119,7,1302,On Pairwise Costs for Network Flow Multi-Object Tracking
120,7,14,Fine-Grained Recognition Without Part Annotations
121,7,347,Robust Reconstruction of Indoor Scenes
